"productName","revAuthor","revText","revRating"
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Abhishek Naik","Chose this because I didn't wanna read on any device with a light. The battery life is great when you're just reading it. It dies within a day when you're on WiFi downloading books all day. Lasts more than 3 weeks if you're reading with the WiFi off and I read on an average of 4 books a month.This does not have a light! Read before you order and leave a bad review like a moron :) Wish there  were better covers for it though.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Amazon Customer","Excellent for getting me back in the reading world!  Since having children 7 years ago, I have lost track of the last time I read a book.  Feeling like I had lost touch with this amazing form of entertainment, I decided that part of the problem accessibility.  I have enough to lug around with two kids, so buying a Kindle was the perfect solution.  It's small, yet powerful, and fits perfectly in my purse.  I have access to read wherever I am and I can fill in short waiting periods.  I read 2 books in the span of 2 weeks.  Compared to the 1 or 2 I had read over 7 years, this is a huge improvement!!!",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Sandra K. Walton","This is just perfect!  It's light weight and easy to handle--especially switching pages while I exercise.  Even though the outer dimensions are smaller (which I love because it fits into my jacket pocket with no trouble),the screen size is the same.  I'm glad my first generation Kindle died so I could get this one!",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","enjay","Love this. Perfect companion to my Fire HD.  Living in Florida makes it imperative that I can read it in the sunlight. It's small enough that I can carry it in any of my purses so I always have it at hand.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Susan Chapek","I am very happy with my Kindle.  It was a birthday gift from the world's greatest brother.  With a collection of over 3000 books I've almost run out of places for them and this solves the problem.  I would still rather hold a book in my hands and actually turn pages but the Kindle is the next best thing.  And I will be saving loads of money compared to the cost of purchasing books.  If I'm not completely satisfied with a book and don't intend to reread it I can just delete it.  Love, love, love my Kindle.  And my brother!",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Terri","I really love this. I had one of the very first Kindle e-readers and I loved it but it stopped working so I had to replace it with this. This one is perfect because it reads much like a real book. The only thing I miss is my old one had a case with a built in light that used the kind battery.  I haven't seen one for this kindle like that yet but hoping that Amazon will come out with one.  I would recommend this it's great!",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Gail Perkins","I love this Kindle paper white! I am able to read it no matter if I'm inside or outside. It has great features like a locking pin number. Easy to hold and easy to read.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Linda","I find that when I read at bedtime, I am accidentally changing the ""font"" size as I am falling asleep.  This is happening at least once per night, and is aggravating. I am still trying to find out all about the Kindle E-Reader.  My other Kindle was a Kindle 3 and there are a lot of differences.  I do prefer the side button to move forward or back a page.  I think that is part of the reason I keep ending up changing the font size.",3
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Barb Wiggins","I've had 3 of these Kindle E-readers and I like this one the least.  It takes too long to download a book and doesn't download until you require it to do it.  Half the time it can't find the books in the cloud.  What is up with that?  And instead of listing the books in my library it shows a black and white copy of the book cover which is almost impossible to read because it's so dark, and so small you can't read the fine print on the cover.  I can't find a place to change it to a list.  I'm not happy with this version at all.  It needs to be put back to where it was.",3
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Amazon Customer","I did not expect it to be as useful as it is. It has a dictionary, a wiki, and a translator by just swiping left after pressing and holding a word, sentence, or paragraph. The books are cheaper than buying them in your local book store. I love the fact that I can highlight a paragraph and translate the text to spanish, so my family members could use it as well.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","L. Jackson","So far so good! I received as a gift a couple weeks ago and I'm enjoying it. Seems easy to use. No issues have come up. I love how lightweight it is! Can't wait to travel with it. I'd def. recommended",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","A","Good battery life.Issues: raster text looks terrible compared to vectored. This is obviously a software issue, hopefully it can be updated. I was hoping scanned text would be OK, but far from it. Letters are randomly missing even when zoomed in. Can view PDF but cannot download it from the browser, another software problem. Cannot adjust the zoom, it is either too small or too big. To me that seems like it would have been a simple and obvious UX requirement. Even making it relative to the gesture. Be sure to consider the lighting conditions when reading, as the backlight would have probably been a better idea.",3
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Robert","Very light, easy to handle and easy on the eyes. Has no backlight which is a plus for me because I don't like those anyways.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","JLee","I've been contemplating buying it and finally bought the 8 gen on Black Friday. I love the lightness of it and user friendliness. I have trouble reading well at low light, thus forces me to read in good lighting (good habit I suppose). I like how I can search new words with built in dictionary feature. This is not a good device if you have books with lots of color images.",4
